               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	            Dolomite	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  2.000000000000e+00	  2.000000000000e+00	  3.000000000000e+01	  8.327794963192e+00	  1.985489804477e-02	  3.215808977243e-02	  4.487130537276e-02	  0.000000000000e+00	  0.000000000000e+00	  2.030142124224e-03	  2.265288738458e-05	  5.096789998745e+01	  3.771679467259e-04	  1.991916139520e+01	  1.311403339213e+02	  1.273360669273e+02	  5.950483751511e-01	  1.654065839660e-11	  1.073972756385e+00	  1.588896909274e+00	  1.316099475827e+00	
  2.000000000000e+00	  3.000000000000e+00	  3.000000000000e+01	  8.335051932050e+00	  1.985501474454e-02	  3.215808992688e-02	  4.487132336780e-02	  0.000000000000e+00	  0.000000000000e+00	  2.028715650225e-03	  2.061535104809e-05	  5.377542852075e+01	  3.774545661087e-04	  1.992575880993e+01	  1.334261171087e+02	  1.295311269261e+02	  6.374595373738e-01	  1.627300951051e-11	  1.112169376906e+00	  1.588888608440e+00	  1.339561665970e+00	
  2.000000000000e+00	  4.000000000000e+00	  3.000000000000e+01	  8.333034542356e+00	  1.985491700216e-02	  3.215808979699e-02	  4.487130814126e-02	  0.000000000000e+00	  0.000000000000e+00	  2.030081296261e-03	  2.062094723210e-05	  5.302285130114e+01	  3.773731818400e-04	  1.992391331568e+01	  1.327867071584e+02	  1.289171031588e+02	  6.258844446388e-01	  1.634697082048e-11	  1.101415229644e+00	  1.588890931374e+00	  1.332996205916e+00	
  2.000000000000e+00	  5.000000000000e+00	  3.000000000000e+01	  8.335309257338e+00	  1.985497038290e-02	  3.215808986786e-02	  4.487131643582e-02	  0.000000000000e+00	  0.000000000000e+00	  2.232232875075e-03	  2.203791298850e-05	  5.387006598026e+01	  3.774650416162e-04	  1.992599484760e+01	  1.335078988113e+02	  1.296096601935e+02	  6.389260700021e-01	  1.626359988754e-11	  1.113548716299e+00	  1.588888311287e+00	  1.340401521985e+00	
  2.000000000000e+00	  6.000000000000e+00	  3.000000000000e+01	  7.285695561991e+00	  1.967271115723e-02	  3.215779682967e-02	  4.482487844316e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.783857993904e-05	  1.274067079184e+02	  5.705332349913e-04	  1.954390983231e+01	  4.314457853935e+02	  3.761820296800e+02	  3.870148870581e+00	  1.056388512269e-09	  3.141606022560e-01	  5.021418315571e+01	  3.819646705375e+00	
  2.000000000000e+00	  7.000000000000e+00	  3.000000000000e+01	  7.329547389354e+00	  1.968312958153e-02	  3.215781579980e-02	  4.482845148843e-02	  0.000000000000e+00	  0.000000000000e+00	  1.492744834261e-03	  4.271488443869e-05	  1.443290689274e+02	  5.477101298195e-04	  1.954476500347e+01	  4.740452557738e+02	  4.176397883114e+02	  4.785758649808e+00	  9.585501633543e-10	  3.900113907525e-01	  5.020945107421e+01	  4.247535858370e+00	
  2.000000000000e+00	  8.000000000000e+00	  3.000000000000e+01	  7.330576619402e+00	  1.968321215294e-02	  3.215781594835e-02	  4.482847896318e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510333755400e-03	  4.253155814659e-05	  1.464307932113e+02	  5.472016656684e-04	  1.954478707806e+01	  4.751445248572e+02	  4.186660230514e+02	  4.865424437924e+00	  9.563666634371e-10	  3.919968538124e-01	  5.020933568557e+01	  4.258558297400e+00	
  2.000000000000e+00	  9.000000000000e+00	  3.000000000000e+01	  7.330650076612e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493962e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.000000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.100000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.200000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.300000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.400000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.500000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.600000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.700000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.800000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  1.900000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493983e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  2.000000000000e+00	  2.000000000000e+01	  3.000000000000e+01	  7.330650076613e+00	  1.968321662930e-02	  3.215781595640e-02	  4.482848045102e-02	  0.000000000000e+00	  0.000000000000e+00	  1.510274787090e-03	  4.253117493984e-05	  1.465773759669e+02	  5.471654233142e-04	  1.954478865397e+01	  4.752230026129e+02	  4.187393652392e+02	  4.871008257986e+00	  9.562110210699e-10	  3.921389532712e-01	  5.020932743563e+01	  4.259345244889e+00	
  3.000000000000e+00	  1.000000000000e+00	  4.500000000000e+01	  8.308396626761e+00	  1.966954034739e-02	  3.215617774113e-02	  4.485239487583e-02	  0.000000000000e+00	  0.000000000000e+00	  1.212192533276e-03	  2.572727218282e-05	  4.069676429953e+01	  3.764832618466e-04	  1.112239186798e+01	  1.252093220766e+02	  1.216480631055e+02	  4.561807567351e-01	  1.727766750743e-11	  9.781401456662e-01	  1.588918959607e+00	  1.253718229493e+00	
  3.000000000000e+00	  2.000000000000e+00	  4.500000000000e+01	  8.333894875384e+00	  1.976326617064e-02	  3.215713533833e-02	  4.486203646031e-02	  0.000000000000e+00	  0.000000000000e+00	  2.107974422308e-03	  3.390539038714e-05	  5.334615445579e+01	  3.774077279451e-04	  1.992469925823e+01	  1.330590110425e+02	  1.291785981308e+02	  6.308381615054e-01	  1.631538783625e-11	  1.105988516549e+00	  1.588889942190e+00	  1.335792013396e+00	
  3.000000000000e+00	  3.000000000000e+00	  4.500000000000e+01	  8.362257866339e+00	  1.976442007318e-02	  3.215713686977e-02	  4.486221475583e-02	  0.000000000000e+00	  0.000000000000e+00	  2.092491577813e-03	  3.179158432249e-05	  6.262387321924e+01	  3.786816102403e-04	  1.995153269582e+01	  1.423616321386e+02	  1.381064162854e+02	  7.858367951018e-01	  1.530806436573e-11	  1.268004722163e+00	  1.588856100352e+00	  1.431466325694e+00	
  3.000000000000e+00	  4.000000000000e+00	  4.500000000000e+01	  8.374397794971e+00	  1.976477251917e-02	  3.215713733406e-02	  4.486226820051e-02	  0.000000000000e+00	  0.000000000000e+00	  2.088386925911e-03	  3.175264564138e-05	  6.609952255956e+01	  3.793079079125e-04	  1.996358406618e+01	  1.465453373913e+02	  1.421159884025e+02	  8.507207055194e-01	  1.489638657420e-11	  1.344493587600e+00	  1.588840861703e+00	  1.474584215332e+00	
  3.000000000000e+00	  5.000000000000e+00	  4.500000000000e+01	  8.383002678069e+00	  1.976495335856e-02	  3.215713757212e-02	  4.486229558212e-02	  0.000000000000e+00	  0.000000000000e+00	  2.303601033795e-03	  3.587159319039e-05	  6.846331377365e+01	  3.797817132588e-04	  1.997233998173e+01	  1.495877946056e+02	  1.450291084820e+02	  8.970711951984e-01	  1.461139515472e-11	  1.401518796045e+00	  1.588829775666e+00	  1.505972274283e+00	
  3.000000000000e+00	  6.000000000000e+00	  4.500000000000e+01	  7.144003755444e+00	  1.944560582091e-02	  3.215660846028e-02	  4.477473847983e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  5.662324256147e-05	  1.144307416158e+02	  6.622997563189e-04	  1.954171235566e+01	  3.220151150084e+02	  2.685963483014e+02	  2.607575079553e+00	  1.447636557637e-09	  1.567860940802e-01	  5.022649209366e+01	  2.721436644829e+00	
  3.000000000000e+00	  7.000000000000e+00	  4.500000000000e+01	  7.338427285320e+00	  1.950758782512e-02	  3.215672606335e-02	  4.479812835909e-02	  0.000000000000e+00	  0.000000000000e+00	  1.470647480164e-03	  6.963892275989e-05	  1.602437978566e+02	  5.433635658541e-04	  1.954495618640e+01	  4.835663629085e+02	  4.265791533288e+02	  5.408301039984e+00	  9.398789180769e-10	  4.074849609569e-01	  5.020844370331e+01	  4.343035949181e+00	
  3.000000000000e+00	  8.000000000000e+00	  4.500000000000e+01	  7.342958679550e+00	  1.950820042011e-02	  3.215672716993e-02	  4.479833231732e-02	  0.000000000000e+00	  0.000000000000e+00	  1.670535071331e-03	  6.646159914228e-05	  1.670530676258e+02	  5.411802437381e-04	  1.954505470348e+01	  4.884730171951e+02	  4.312158291656e+02	  5.689164718053e+00	  9.304950476179e-10	  4.167068481739e-01	  5.020791987297e+01	  4.392271562743e+00	
  3.000000000000e+00	  9.000000000000e+00	  4.500000000000e+01	  7.344899941384e+00	  1.950840734438e-02	  3.215672754327e-02	  4.479840100452e-02	  0.000000000000e+00	  0.000000000000e+00	  1.668280608114e-03	  6.643857397540e-05	  1.697944830541e+02	  5.402519846636e-04	  1.954509715697e+01	  4.905874857180e+02	  4.332178535567e+02	  5.804882272408e+00	  9.265043295309e-10	  4.207221719499e-01	  5.020769351619e+01	  4.413492158682e+00	
  3.000000000000e+00	  1.000000000000e+01	  4.500000000000e+01	  7.345229879373e+00	  1.950843376886e-02	  3.215672759091e-02	  4.479840976011e-02	  0.000000000000e+00	  0.000000000000e+00	  1.668009250474e-03	  6.643547300456e-05	  1.702514230466e+02	  5.400946372220e-04	  1.954510438804e+01	  4.909476452560e+02	  4.335590574510e+02	  5.824321525482e+00	  9.258278053973e-10	  4.214085167084e-01	  5.020765492927e+01	  4.417106849079e+00	
  3.000000000000e+00	  1.100000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793062e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.200000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.300000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.400000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.500000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.600000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.700000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.800000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  1.900000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533793059e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  3.000000000000e+00	  2.000000000000e+01	  4.500000000000e+01	  7.345247472899e+00	  1.950843487075e-02	  3.215672759289e-02	  4.479841012473e-02	  0.000000000000e+00	  0.000000000000e+00	  1.667998623077e-03	  6.643533791636e-05	  1.702757188159e+02	  5.400862502897e-04	  1.954510477375e+01	  4.909668567945e+02	  4.335772593889e+02	  5.825356343402e+00	  9.257917447798e-10	  4.214451470985e-01	  5.020765287073e+01	  4.417299664283e+00	
  4.000000000000e+00	  1.000000000000e+00	  6.000000000000e+01	  8.308402853035e+00	  1.957771322807e-02	  3.215522231110e-02	  4.484300715877e-02	  0.000000000000e+00	  0.000000000000e+00	  9.941354191643e-04	  3.491933517872e-05	  4.070100566045e+01	  3.764834583092e-04	  1.110172262350e+01	  1.252111736895e+02	  1.216498379042e+02	  4.562343730409e-01	  1.727742421964e-11	  9.781691731482e-01	  1.588918954352e+00	  1.253733200002e+00	
  4.000000000000e+00	  2.000000000000e+00	  6.000000000000e+01	  8.335178764468e+00	  1.967195229016e-02	  3.215618096889e-02	  4.485277417382e-02	  0.000000000000e+00	  0.000000000000e+00	  2.185625932896e-03	  4.512453920717e-05	  5.382211118590e+01	  3.774597266776e-04	  1.992587513187e+01	  1.334664199732e+02	  1.295698289780e+02	  6.381826394047e-01	  1.626837093598e-11	  1.112849020143e+00	  1.588888462001e+00	  1.339975552257e+00	
  4.000000000000e+00	  3.000000000000e+00	  6.000000000000e+01	  8.373708002055e+00	  1.967450627307e-02	  3.215618436610e-02	  4.485316914957e-02	  0.000000000000e+00	  0.000000000000e+00	  2.152915485569e-03	  4.289473335574e-05	  6.590689097938e+01	  3.792710035370e-04	  1.996288991626e+01	  1.463042415624e+02	  1.418850414061e+02	  8.470232057152e-01	  1.491947475876e-11	  1.340025079988e+00	  1.588841740067e+00	  1.472098045951e+00	
  4.000000000000e+00	  4.000000000000e+00	  6.000000000000e+01	  8.410093902549e+00	  1.967634458446e-02	  3.215618678886e-02	  4.485344697142e-02	  0.000000000000e+00	  0.000000000000e+00	  2.132954875814e-03	  4.268592540563e-05	  7.558255357880e+01	  3.814379905736e-04	  2.000111078454e+01	  1.596031893239e+02	  1.546010405760e+02	  1.047629391966e+00	  1.374971046216e-11	  1.597528949106e+00	  1.588793265725e+00	  1.609481287477e+00	
